구분ID,식당명,이미지,지역,업종,소개,전화번호,주소,찾아가는길,홈페이지
13,경도회관,https://img.siksinhot.com/place/1557990485116243.jpg?w=560&h=448&c=Y,전남> 여수시,한국음식 > 회,"경도 선착장 근처에 자리 잡은 ‘경도회관’은 창문 밖으로 푸르게 펼쳐진 바다가 운치를 더합니다. 5월부터 8월까지 선보이는 하모 유비끼부터, 4월에서 12월에는 붕장어 유비끼, 1월에서 3월 사이에는 새조개 샤브샤브를 맛볼 수 있습니다. 대표 메뉴 ‘하모 유비끼’는 촘촘하게 칼집을 넣은 갯장어와 살을 발라내고 남은 갯장어 뼈로 우린 육수가 함께 나옵니다. 인삼, 버섯, 대추 등을 넣어 은은한 풍미를 살린 국물에 데친 갯장어는 사르르 녹아내리듯 부드러운 살점과 담백한 맛을 자랑합니다. 샤브샤브를 먹고 남은 진한 국물에 미리 불려 둔 생쌀과 채소, 땅콩가루를 넣어 자박자박하게 끓여 먹는 ‘어죽’도 인기. 국물이 밥알 사이사이 스며들어 짙은 감칠맛과 고소함을 느낄 수 있습니다.",061-666-0044,전라남도 여수시 대경도길 2-2,여수 대경도 대합실 옆 위치(배타고 내리자마자 바로 위치),
13,영란횟집,https://img.siksinhot.com/place/1565593399540383.jpg?w=560&h=448&c=Y,전남> 목포,한국음식 > 회,"1969년을 시작으로 2대째 영업 중인 민어회 전문점, ‘영란 횟집’. 신선한 맛을 그대로 느낄 수 있는 ‘민어회’부터 채소와 함께 매콤 새콤하게 무쳐 낸 ‘회무침’, 고소한 ‘민어전’, 얼큰한 맛의 ‘민어 매운탕’ 등 다양한 민어 음식을 맛볼 수 있는 곳입니다. 대표 메뉴는 모든 민어 요리를 즐길 수 있는 ‘민어 코스요리’로, 담백하고 쫄깃한 식감이 특징인 민어 회는 참기름을 곁들인 쌈장, 양념간장, 초장 등 취향대로 양념장을 곁들여 먹는 재미가 있습니다. 함께 제공되는 민어 부속 부위인 민어 부레, 껍질, 민어 살과 뼈를 다져 만든 뼈다짐이 별미라고 하니 참고하면 좋습니다.",061-243-7311,전라남도 목포시 번화로 42-1,08:00 ~ 22:00 OPEN,
13,삼학집,https://img.siksinhot.com/place/1566539164036150.jpg?w=560&h=448&c=Y,전남> 여수시,한국음식 > 회,"1947년부터 3대째 대를 이어오고 있는 ‘삼학집’. 택시 기사님들이 관광객들에게 손꼽아 추천할 정도로 여수를 대표하는 맛집입니다. 대표 메뉴 ‘서대회 무침’은 깨끗하게 손질한 서대를 먹기 좋은 크기로 썰어 무채와 함께 불그스름한 양념에 버무려 나옵니다. 서대는 냉동실에서 급랭시킨 후, 냉장실에서 해동시키는 과정을 거쳐 살의 차진 식감을 살려냈습니다. 고추장, 마늘, 생강 등의 양념장에 1년 이상 발효시킨 막걸리 식초를 넣어 균형 잡힌 매콤 새콤한 맛을 느낄 수 있습니다. 서대회는 우선 마늘과 고추 등을 곁들여 쌈으로 맛본 후, 공깃밥에 상추와 김 가루를 넣고 비빔밥처럼 쓱쓱 비벼 즐기면 됩니다.",061-662-0261,전라남도 여수시 오동도로 66 파라다이스 스파호스텔 1층,여수시 중앙동 해양공원 입구에 위치,
13,인동주마을본점,https://img.siksinhot.com/place/1540186675935133.jpg?w=560&h=448&c=Y,전남> 목포,한국음식 > 홍어,"목포시 옥암동에 위치한 '인동주마을'은 인동초로 직접 담근 인동주 막걸리와 홍어 삼합으로 인기 있는 한식당입니다. 대표메뉴는 홍어삼합과 간장꽃게장, 새우장을 한꺼번에 즐길 수 있는 '인동주마을 정식'이며, 삭힌지 15일 된 홍어로 차려져 홍어 초심자들도 조심스레 도전해 볼 수 있는 맛이라고 합니다. 홍어를 덜 삭혀 향이 심하지 않아 쫀득하고 탄력 좋은 홍어의 식감을 제대로 느낄 수 있으며, 함께 나오는 간장꽃게장과 새우장의 맛도 일품입니다.",061-284-4068,전라남도 목포시 복산길12번길 5,둥근공원 근처에 위치 (목포역에서 차로 약 10여 분 소요.),
13,일번지식당,https://img.siksinhot.com/place/1462337425989097.jpg?w=560&h=448&c=Y,전남> 영광,한국음식 > 한정식,"법성포에서 유명한 영광굴비 한정식 전문점 입니다. 굴비가 주 메뉴이기 때문에 고추장 굴비, 굴비장아찌 등 독특한 음식도 만나볼 수 있습니다. 굴비 외에도 활어회, 홍어, 간장게장, 병어 등의 해산물과 떡갈비 등 듣기만해도 맛있는 남도 한 상을 즐길 수 있는 곳입니다. ",061-356-2268,전라남도 영광군 법성면 굴비로 37,전라남도 영광군 법성면 법성리 650-3 ,
13,청자골종가집,https://img.siksinhot.com/place/1448190223962603.jpg?w=560&h=448&c=Y,전남> 강진,한국음식 > 한정식,"전라도 종가집에 초대되어 정찬을 먹는 것처럼 한상 정성스럽게 나오는 한정식집입니다. 전라도에서 나오는 각종 해산물을 정성스럽게 조리하여 각종 전라도 양념장과 함께 상에 차려집니다. 40여가지 이상의 반찬이 입이 떡 벌어지게 만들어줍니다. 청자의 고장인 강진 답게 이름을 청자골 종가집으로 지었다고 합니다. 한정식 전문점으로 수라상, 진연상, 고베상등의 메뉴를 맛 볼 수 있습니다.",061-433-1100,전라남도 강진군 군동면 종합운동장길 106-11,강진 공설운동장 맞은편,http://www.foodsidae.com/chungjagol
13,여수수산물특화시장,https://img.siksinhot.com/place/1450702633773486.jpg?w=560&h=448&c=Y,전남> 여수시,한국음식 > 회,"전국에서 가장 현대화된 시설을 갖추고 있는 ‘수산물 아울렛’으로, 고객이 마음 편히 식사할 수 있도록 계절에 관계없이 깨끗한 해수를 공급하는 곳 입니다. 매주 토요일에 열리는 토요감성시장 이벤트의 밴드 공연, 7080라이브통기타 공연, 즉흥 노래자랑 및 댄스 경연대회, 성악, 국악, 관현악 공연 등 다채로운 공연이 펼쳐지며, 시장 앞은 돌산대교의 전경과 장군도 그리고 여수밤바다를 볼 수 있습니다.",061-643-9944,전라남도 여수시 남산로 60-31,11:30 ~ 21:00 OPEN,
13,월성소주코너,https://img.siksinhot.com/place/1417016048812930.jpg?w=560&h=448&c=Y,전남> 여수시,한국음식 > 회,두툼한 삼치회를 맛볼 수 있는 삼치회 전문점 ‘월성 소주 코너’. 대표 메뉴는 단일 메뉴인 ‘삼치회’입니다. 투박하게 무쳐낸 파절임과 특제 마늘 간장 소스가 특징입니다. 사르르 녹는 듯한 식감의 삼치는 살짝 구워 낸 김 위에 특제 마늘 간장 소스를 찍어 올리고 파절임까지 곁들여 싸 먹으면 됩니다. ‘삼치회’와 함께 제공되는 삼치 부침개는 부드러운 생선 살의 식감을 느끼기 좋습니다. 식사는 따로 준비되지 않아 김밥 등 외부 음식 반입이 가능하다고 하니 참고하면 좋습니다.,061-653-5252,전라남도 여수시 문수로 153,여수시청 여서청사 제8호 광장로터리 근처,
13,건봉국밥,https://img.siksinhot.com/place/1544508142457095.jpg?w=560&h=448&c=Y,전남> 순천,한국음식 > 해장국/국밥,"순천역에서 도보로 10분 거리에 위치한 건봉국밥은 전국적 유명세 못지않게 지역 주민이 더욱 즐겨 찾는 맛집입니다. 가게 밖에서도 큰 솥에 국밥이 펄펄 끓여지는 모습이 훤히 보여 음식에 대한 자부심을 엿볼 수 있습니다. 기본 국밥을 시키면 뽀얀 국물에 머리고기와 내장, 순대가 푸짐하게 한가득 나오는데, 돼지 특유의 잡내 없이 깔끔한 맛을 냅니다. 순대 한 접시를 주문하면 통통한 순대 위에 부추가 한 줌 같이 곁들여 나오는데 초장에 찍어 한입 가득 먹는 것을 추천합니다. 깍두기와 고추, 다진 양념 등으로 입맛에 맞춰 먹거나 순천 여행 후 마지막 해장으로 갈무리하기에도 만족스러운 한 끼 식사입니다.",061-752-0900,전라남도 순천시 장평로 65,순천 종합 버스터미널 인근에 위치,
13,홍어1번지,https://img.siksinhot.com/place/1462936807201120.png?w=560&h=448&c=Y,전남> 나주,한국음식 > 홍어,"들어서기만 해도 삭힌 홍어의 냄새가 방문객을 반겨주는 영산포 선창 홍어의 거리에 있는 홍어 요리 전문점. 홍어무침, 삼합, 튀김, 전, 찜, 보리애국까지 차례로 제공되는 정식을 비롯한 홍어회, 홍어 무침 등의 단품 메뉴가 준비되어 있어 홍어를 다양하게 즐길 수 있습니다.",061-332-7444,전라남도 나주시 영산3길 2-1 영실미곡상회,영산포 선창 다리 끝에 위치,
13,서울회관,https://img.siksinhot.com/place/1463470329755295.jpg?w=560&h=448&c=Y,전남> 구례,한국음식 > 한정식,"집 된장으로 끓인 두부가 듬뿍 들어간 된장찌개와 조기구이, 묵 무침 등 상위에 다 올리기에도 힘든 많은 반찬들을 제공해 인기 있는 한정식 전문 맛집 입니다. 반찬의 수가 40여 가지가 넘는 다고 합니다. ",061-782-2326,전라남도 구례군 구례읍 봉성로 91-15,구례읍사무소 인근,
13,풍미통닭,https://img.siksinhot.com/place/1450004070992842.jpg?w=560&h=448&c=Y,전남> 순천,한국음식 > 치킨/훈제,"순천종합버스터미널 근처에 위치한 '풍미통닭'. 1984년에 오픈한 노포로 옛날식으로 압력솥에 통째로 튀긴 닭에 생마늘을 듬뿍 바른 '마늘통닭'이 인기 메뉴. 통닭을 인상 좋은 사장님이 먹기 좋게 찢어주시면 마늘 기름장에 폭 찍어 함께 즐기면 된다. 마늘과 바삭한 튀김옷, 촉촉한 닭 육즙이 내는 풍미가 절로 고개를 끄덕이게 하는 곳.",061-744-7041,전라남도 순천시 성남뒷길 3,순천종합고속터미널 근처에 위치,
13,독천식당,https://img.siksinhot.com/place/1356226661187022.jpg?w=560&h=448&c=Y,전남> 목포,한국음식 > 낙지,태양초를 즉석에서 갈아서 만드는 양념장에 낙지와 콩나물 등의 야채를 버무려 얹어내는 낙지 비빔밥으로 사랑받는 낙지 전문점입니다. 통통하고 큰 사이즈의 낙지를 넣어 시원한 국물의 연포탕도 인기 메뉴 중 하나입니다.,061-242-6528,전라남도 목포시 호남로64번길 3-1,목포중앙초등학교 부근,
13,풍성한집,https://img.siksinhot.com/place/1504665314772087.jpg?w=560&h=448&c=Y,전남> 영광,한국음식 > 한정식,"영광에서 유명한 굴비와 게장을 동시에 즐길 수 있는 '풍성한집입니다'. 전라도 손맛으로 맛깔난 맛을 자랑하는 밑반찬이 푸짐하게 준비되 메인 메뉴 없이도 밥 한 그릇을 금세 비울 수 있는 곳입니다. 인기 메뉴는 짭조름한 굴비구이와 굴비찌개, 간장게장을 동시에 즐길 수 있는 '굴비+간장게장 정식'입니다. 알이 꽉 찬 간장게장은 비린 맛이 강하지 않아 평소 간장게장을 즐기지 못하는 사람들도 부담 없이 드실 수 있습니다. 밥은 돌솥밥으로 제공되어 뜨거운 물을 부어 숭늉으로도 즐길 수도 있습니다. 주말에는 많은 인파들로 웨이팅이 있을 수 있으니 참고 바랍니다.",061-356-0733,전라남도 영광군 법성면 법성포로3길 60,전라남도 영광군 법성면 법성리 청하아파트 옆,
13,약수닭집,https://img.siksinhot.com/place/1542259614770280.jpg?w=560&h=448&c=Y,전남> 여수시,한국음식 > 삼계탕/백숙/찜닭,"여수 구봉산 자락에 위치한 닭 요리 전문점, ‘약수 닭집’. 직접 키워 낸 신선한 닭을 사용해 ‘닭 육회’를 맛볼 수 있는 곳으로 소문난 곳 입니다. 대표 메뉴는 숯불에 손질된 닭고기를 구워 먹는 ‘닭 숯불구이’로, 숯불 향 이 베인 닭고기는 촉촉하고 담백한 맛을 느끼기 좋습니다. 특히 노릇하게 익은 기름기가 쏙 빠진 닭껍질이 인기 부위입니다. 닭 요리를 주문하면 갖가지 반찬과 함께 닭 가슴살과 근위 부위를 이용한 ‘닭 육회’가 준비됩니다. 참기름에 찍어 먹는 닭 육회는 닭 고기 특유의 찰진 식감과 고소한 맛을 느낄 수 있습니다. 마무리 메뉴로 녹두를 넣고 끓인 ‘닭죽’이 별미라고 하니 참고하면 좋습니다.",061-642-8500,전라남도 여수시 구봉산길 77-8,11:30 ~ 20:00 OPEN,
13,삼대광양불고기집,https://img.siksinhot.com/place/1462336953562074.jpg?w=560&h=448&c=Y,전남> 광양,한국음식 > 불고기/갈비살/차돌박이,3대째 내려오는 광양식 불고기 전문점입니다. 참숯을 사용한 숯불 판에 고기 양념간을 달착지근하게 옅게 재워내어 직접 구워 먹는 게 특징입니다. 수요미식회에 소개되며 광양식 불고기 맛집으로 인정받은 바 있습니다.,061-763-9250,전라남도 광양시 광양읍 서천1길 52,백운상가 인근,
13,곡성한일순대국밥,https://img.siksinhot.com/place/1463461909592579.png?w=560&h=448&c=Y,전남> 곡성,한국음식 > 순대국,곡성기치마을 전통시장 내에 위치한 '곡성한일순대국밥'. 매일 도축장에서 공수해온 선지와 돼지 내장을 사용하여 잡내 없이 깔끔한 맛을 선사하는 순대 국밥 전문점입니다. 신선한 재료가 만들어내는 육수 맛은 깊고 개운한 맛이 일품입니다. 국밥에 들어가는 순대는 야채순대와 피순대 중 선택이 가능하니 참고 바랍니다.,061-363-8859,전라남도 곡성군 곡성읍 곡성로 856,곡성기치마을 전통시장 내에 위치,
14,이성당,https://img.siksinhot.com/place/1468913514813106.jpg?w=560&h=448&c=Y,전북> 군산시,세계음식 > 베이커리/제과점,빵과 과자 외에도 간단한 식사 대용 메뉴와 앉아서 먹을 수 있는 테이블이 준비되어 있습니다. 부드러운 팥 앙금을 넣은 '쌀단팥빵'과 사시사철 시원하게 즐길 수 있는 팥빙수가 인기입니다. 매 달 휴무일이 다르니 매장에 전화해 휴무일을 확인하고 방문하는 것이 좋습니다.,063-445-2772,전라북도 군산시 중앙로 177,"구시청 사거리에 위치, 군산초등학교에서 100미터 근처",
14,삼백집전주본점,https://img.siksinhot.com/place/1353228227742799.jpg?w=560&h=448&c=Y,전북> 전주-한옥마을,한국음식 > 해장국/국밥,"하루에 300그릇만 판다는 뜻을 가진 콩나물 국밥 전문점입니다. 50년 이상의 전통의 전주 콩나물국밥집으로 콩나물, 밥, 새우젓 등의 재료로 끓여내 시원한 콩나물국밥이 대표메뉴입니다.",063-284-2227,전라북도 전주시 완산구 전주객사2길 22,00:00 ~ 00:00 OPEN,
14,전라도음식이야기,https://img.siksinhot.com/place/1353069627713082.jpg?w=560&h=448&c=Y,전북> 전주시,한국음식 > 한정식,"한옥 양식으로 지은 2층 건물의 모습이 향토적인 느낌이 드는 한식당입니다. 4인 기준으로 구성한 한 상차림 전라도식 한정식을 만날 수 있는데요, 영양죽, 샐러드, 떡갈비, 삼합, 잡채, 전 등 십여 가지 요리를 포함한 메뉴가 가격대별로 준비되어 있습니다. ",063-244-4477,전라북도 전주시 덕진구 아중6길 14-6,아중역에서 아중광장쪽,
14,백번집,https://img.siksinhot.com/place/1353072075752265.jpg?w=560&h=448&c=Y,전북> 전주-전주객사,한국음식 > 한정식,"전주 3대 한정식집 중 하나로 꼽히는 한정식 전문점입니다. 50년째 대를 이어 운영하고 있습니다. 갈비찜, 삼합, 낙지볶음, 게장 등 지방 특산물을 비롯해 40여 가지의 반찬이 올라오는 한정식 상차림이 인기입니다.",063-286-0100,전라북도 전주시 완산구 전라감영2길 15,11:30 ~ 21:30 OPEN,http://www.100foodhouse.com/
14,금단양만,https://img.siksinhot.com/place/1567414230866113.jpg?w=560&h=448&c=Y,전북> 고창,한국음식 > 장어구이/꼼장어,"최근 매장을 확장 이전한 ‘금단수산’은 약 320석의 넓은 규모를 자랑합니다. 1층에서 장어를 구매한 뒤 2, 3층으로 올라가 테이블을 잡고 직접 구워 먹으면 됩니다. 대표 메뉴 ‘풍천장어’는 주문 즉시 눈앞에서 장어를 손질하여 싱싱함을 눈으로 확인할 수 있습니다. 양식장에서 공수한 장어를 일정 기간 지하수에 보관하는 과정을 거쳐 특유의 흙냄새를 없애 잡내 없이 깔끔한 장어구이를 만나볼 수 있습니다. 왕소금을 솔솔 뿌려 구운 소금구이는 탱글탱글한 살점과 짙은 고소함이 느껴집니다. 장어의 뼈와 머리를 고아 만든 육수에 한방 재료를 넣어 제조한 특제 소스를 덧발라 굽는 양념구이는 매콤달콤한 양념장이 느끼함은 덜어줘 물리지 않고 오래 먹을 수 있습니다.",063-563-5125,전라북도 고창군 심원면 검당길 51-10,10:30 ~ 21:00 OPEN,
14,복성루,https://img.siksinhot.com/place/1553066424934034.jpg?w=560&h=448&c=Y,전북> 군산시,세계음식 > 중국음식,"군산 미원동에 위치한 '복성루'는 전국 5대 짬뽕 맛집으로 유명한 곳입니다. 자장면, 볶음밥, 탕수육 등의 몇 가지 메뉴도 준비되어 있긴 하지만 이 집의 대표 메뉴인 '짬뽕'은 오징어, 홍합, 꼬막 등 다양한 해산물과 채소를 넣고 끓인 진한 국물에 볶은 돼지고기 고명으로 살아나는 감칠맛이 특징입니다. 매체에서도 여러 번 소개된 곳으로 웨이팅이 필수이니 참고 바랍니다.",063-445-8412,전라북도 군산시 월명로 382,군산남초등학교 인근 군산적십자 맞은편에 위치,
14,남원집,https://img.siksinhot.com/place/1478069164686835.jpg?w=560&h=448&c=Y,전북> 순창,한국음식 > 한정식,"할머니의 손 맛이 느껴지는 갈비, 구이, 젓갈, 탕 등 전라도 밑반찬이 제공되는 곳입니다. 약 80여가지의 어마어마한 반찬이 제공되어 다양한 맛을 즐길 수 있습니다. 반찬이 너무 많아 접시 위에 올려서 상을 내는 것이 특징입니다. ",063-653-2376,,순창9길을 따라 188m 이동,
14,예지촌,https://img.siksinhot.com/place/1462777390879126.png?w=560&h=448&c=Y,전북> 전주시,한국음식 > 한정식,"생강청, 매실청 등 천연재료를 넣어 만드는 한정식이 유명한 곳입니다. 반찬을 따로 판매도 하고 있는 곳입니다. 전주 완산구청 후문 식당거리에 자리 잡고 있습니다. 새우와 브로콜리가 들어간 계란찜 반찬도 인기가 좋습니다. 이 외에도 청국장, 새우탕 등 30여 가지 반찬이 제공되는 예지 정식이 대표 메뉴입니다.",063-222-8609,전라북도 전주시 완산구 안행로 38,전주 완산구청 후문 식당거리,
14,옥천골한정식,https://img.siksinhot.com/place/1358937669158777.JPG?w=560&h=448&c=Y,전북> 순창,한국음식 > 한정식,"한옥 스타일의 건물로 깔끔한 분위기 속에서 석쇠에 구운 소불고기, 돼지불고기가 나오는 한정식을 즐길 수 있는 곳입니다. 정식에는 상다리가 부러질 정도로 푸짐하고 다양한 밑반찬이 제공되어 골라먹는 재미가 쏠쏠합니다. ",063-653-1008,전라북도 순창군 순창읍 경천1로 78, 경천로를 따라 60m 이동  ,
14,백학정,https://img.siksinhot.com/place/1463536364116765.png?w=560&h=448&c=Y,전북> 정읍,한국음식 > 한정식,"1978년 개업 후 4대를 계승하여 운영중인 전통 한식 전문점으로 주요 메뉴는 떡갈비, 참게장, 갈비탕, 백반 등을 판매하고 있습니다. 백학정의 대표메뉴인 '떡갈비'는 정육점에서 도축된 소갈비를 가져와 지방을 직접 손질한 후 떡갈비를 갈비 양념장에 재우지 않고 양념을 직접 발라 참숯에 구워 돌판에 담아냅니다. 또 다른 인기 메뉴인 '참게장'은 살아 있는 참게를 이용해 간장을 붓고 일주일간 숙성을 거칩니다. 간장만 따로 끓이고 식히기를 한 달 동안 반복한 후에야 게장이 완성됩니다. 손님 상에 나가는 간장은 물과 함께 소잡뼈를 넣고 다섯 시간을 달인 후 여러 향신채와 같이 끓여 마무리한 간장으로 내놓습니다. ",063-534-4290,전라북도 정읍시 태인면 태인로 29-3,11:00 ~ 21:00 OPEN,
14,진미식당,https://img.siksinhot.com/place/1561358173544133.jpg?w=560&h=448&c=Y,전북> 익산시,한국음식 > 비빔밥/돌솥밥/쌈밥,전북 익산 황등리에 위치한 '진미식당'. 원조 황등 비빔밥 전문점으로 각종 프로그램에 소개된 맛집입니다. 고슬고슬한 밥에 콩나물을 넣고 진한 사골국물로 토렴한 후 구수한 맛이 밥알에 배이면 직접 만든 양념 고추장을 넣고 비빕니다. 여기에 다채로운 식감의 푸짐한 고명을 얹어냅니다. 준비된 재료가 소진되면 영업을 종료하므로 방문 전 확인하는 것이 좋습니다.,063-856-4422,전라북도 익산시 황등면 황등리 902-2,황등면사무소에서 북쪽으로 200m 거리에 위치,
14,현대옥전주본점,https://img.siksinhot.com/place/1463973873572437.jpg?w=560&h=448&c=Y,전북> 전주시,한국음식 > 해장국/국밥,전주 콩나물국밥으로 유명한 콩나물국밥 전문점의 본점입니다. 메뉴로는 끓이지 않고 말아내어 수란을 함께 제공하는 방식인 전주남부시장식 콩나물국밥과 계란을 뚝배기 속에 넣고 끓이는식의 콩나물국밥이 있습니다. 콩나물 국밥에는 삶아 썰은 오징어를 추가할 수 있습니다.,063-228-0020,전라북도 전주시 완산구 화산천변2길 7-4,전주 풍남문 옆에 있는 남부시장,
14,조점례남문피순대,https://img.siksinhot.com/place/1353069147008946.jpg?w=560&h=448&c=Y,전북> 전주-한옥마을,한국음식 > 순대국,"전주 남부시장 골목에 자리 잡은 한식당입니다. 돼지 창자에 선지, 고기, 야채 등의 재료를 소로 넣고 삶아낸 '피순대'가 이 집의 대표 메뉴입니다. 일반 순대보다 부드러운 식감과 진한 맛을 보여주는 것이 특징입니다. 내장과 순대를 넣고 얼큰하게 끓여내는 국밥도 해장 음식으로 인기입니다.",063-232-5006,,전주 풍남문 옆에 있는 남부시장 내,
14,조선옥,https://img.siksinhot.com/place/1463538961642896.png?w=560&h=448&c=Y,전북> 익산시,한국음식 > 해물탕/해물요리/꽃게,"익산에 위치한 한식점 조선옥은 봄 알베기 암게로만 선별하여 전통방식으로 여러번 다려 담그는 게장과 제주은갈치와 목포먹갈치로만 선별해 생물로 조리하는 갈치요리와 푸짐한 홍어삼합, 통통한 낙지가 통으로 들어간 불낙전골로 유명한 곳입니다. 간장게장에 밥을 따로 비벼 먹을 수 있게 처음부터 양푼대접에 알과 김가루를 따로 내어주는 것이 특징입니다. 식사시간에는 대기가 많아 기다려야 하는 일이 많습니다.",063-854-9000,전라북도 익산시 고봉로 341,성모병원 사거리에서 영등쪽 가는 방향 위치,
14,지린성,https://img.siksinhot.com/place/1568101808328309.jpg?w=560&h=448&c=Y,전북> 군산시,세계음식 > 중국음식,"군산남초등학교 앞에 위치한 '지린성'. 해산물 가득한 국물에 청양고추를 듬뿍 넣고 버섯으로 씹는 맛을 더한 눈물 나는 매운맛의 '고추짬뽕'과 춘장 소스에 청양고추를 넣어 혀를 치는 매운맛을 선사하는 '고추짜장' 모두 인기인 중식당입니다. 짬뽕, 짜장뿐만 아니라 모든 메뉴는 주문 시 즉석에서 조리하여 내어놓아 신선함을 자랑합니다. 재료 소진 시 조기 마감하니 참고 바랍니다.",063-467-2906,전라북도 군산시 미원로 87,군산남초등학교 앞에 위치,
14,빵곰언니와호두파이공장,https://img.siksinhot.com/place/1384938994221595.jpg?w=560&h=448&c=Y,전북> 익산시,세계음식 > 베이커리/제과점,"호두파이와 미니타르트를 전문으로 만드는 공장으로 직접 가서 먹을 수 있고, 테이크아웃도 할 수 있으며 선물용으로도 좋습니다. 곰돌이 모양의 호두파이 위에는 곰돌이 표정이 데코되어 있어 더욱 귀엽고 사랑스러운 느낌을 줍니다. 이 외에도 다양한 맛과 예쁜 색감의 타르트도 준비되어 있습니다. ",070-7521-6940,전라북도 익산시 고봉로24길 25,영등제일2차2단지아파트 301동 뒤쪽편,
14,다우랑,https://img.siksinhot.com/place/1462338295422163.jpg?w=560&h=448&c=Y,전북> 전주-한옥마을,한국음식 > 떡볶이/순대/튀김/만두,"전주 교동에 위치한 만두 전문점입니다. 한옥마을 만두로 유명한 다우랑에는 고기교자만두, 새우만두, 새우교자만두, 고기야채만두 등의 다양한 만두가 준비되어 있습니다. 정성스럽게 수제로 만드는 만두의 맛을 느껴보기 좋은 곳입니다.",063-285-5000,전라북도 전주시 완산구 태조로 33,전동성당 지나서 한옥마을 초입 경기전맞은편에 위치.,
14,거시기삼계탕,https://img.siksinhot.com/place/1381488525608466.jpg?w=560&h=448&c=Y,전북> 군산시,한국음식 > 삼계탕/백숙/찜닭,착한 재료를 사용하는 착한식당으로 백숙과 삼계탕으로 유명한 곳입니다 옻삼계탕부터 흑마늘 삼계탕 등 보양에 좋은 음식들이 준비되어 있습니다. 예약을 하시면 더욱 편하게 드실수 있습니다.,063-453-4911,전라북도 군산시 성산면 동군산로 275 ,전북군산경찰서성산파출소에서 약 2.5km 직진,
14,가족회관,https://img.siksinhot.com/place/1393571704297391.jpg?w=560&h=448&c=Y,전북> 전주-전주객사,한국음식 > 비빔밥/돌솥밥/쌈밥,"1973년에 개업해 3대째 이어오는 비빔밥 전문점입니다. 1대 김년임 대표는 농림축산식품부 전통식품 명인 39호, 전라북도 무형문화재 제39호 비빔밥 기능보유자입니다. 메뉴는 전주비빔밥과 육회비빔밥 두 가지와 가족회관 정식이 있는데 정식은 하루 전에 예약해야만 가능합니다. 비빔밥을 주문하면 나무 쟁반에 기본 찬이 정갈하게 담아져 나옵니다. 10여 가지가 넘는 반찬에 뚝배기 계란찜까지 푸짐한 상이 차려집니다. 전주비빔밥은 전북지역에서 생산되는 30여 가지의 유기농 농산물로 만들어진다고 합니다. 사골국물로 지은 밥은 밥알이 코팅되어 식어도 굳거나 딱딱해지지 않습니다. 깔끔하고 담백한 맛에 건강까지 챙길 수 있는 곳입니다. ",063-284-0982,전라북도 전주시 완산구 전라감영5길 17,구 전라북도청 뒷편 전주우체국 맞은 편 건물 2층,
14,한일관,https://img.siksinhot.com/place/1380862950154331.jpg?w=560&h=448&c=Y,전북> 전주시,한국음식 > 한정식,"전주 한일관은 1954년 전주 남부시장에서 한일옥으로 창업하여 1960년부터 1990년대에 걸쳐 전주의 대중음식점으로 전성기를 이루었고 전주에서는 가장 오랜 역사와 전통을 지닌 음식점입니다. 콩나물 국밥을 비롯하여 비빔밥과 한일관 정식을 주로 하고 있습니다. 콩나물 국밥은 푸짐하게 얹어진 콩나물에 새우젓, 다진 파 그리고 깨소금을 얹어 시원한 맛이 일품입니다. 비빔밥은 찹쌀 고추장과 각종 나물 고명을 얹어 비빈 것이 감칠맛을 냅니다. ",063-226-1569,전라북도 전주시 완산구 어은로 48,전주우석대부속한방병원 들어가는 입구 길에 위치,http://www.hanilgwan.co.kr/
14,이연국수,https://img.siksinhot.com/place/1560406888180296.jpg?w=560&h=448&c=Y,전북> 전주-전북대학교,한국음식 > 라면/칼국수/국수/수제비,"오랫동안 전주 사람들의 사랑을 받아 온 국수 전문점 '이연'입니다. 국수를 주문하면 기본 찬으로 김치와 간장, 고추가 제공됩니다. 쫄깃쫄깃한 국수의 면발은 단골들이 꼽는 이 집의 매력 포인트입니다. '잔치국수'와 '비빔국수' 모두 대표 메뉴로 많은 사람들이 찾습니다. 잔치국수는 진한 육수에 새콤한 김치를 올려 먹으면 그 맛이 일품입니다. 양념장과 채 썬 오이만을 올려낸 비빔국수는 양념장에 멸치 육수를 넣어 감칠맛을 더했습니다. 사리가 부족하면 별도의 비용 없이 추가할 수 있다고 합니다. ",063-242-0036,전라북도 전주시 덕진구 견훤왕궁로 286-3,전북대학교병원 맞은편에 위치,
14,교동석갈비,https://img.siksinhot.com/place/1419693456620525.jpg?w=560&h=448&c=Y,전북> 전주-한옥마을,한국음식 > 불고기/갈비살/차돌박이,"전주한옥마을 내에 있는 석갈비 전문점입니다. 메뉴로는 교동석갈비, 석갈비+ 미니 비빔밥, 연잎밥, 곤드레밥, 전주비빔밥, 냉면 등이 있습니다. 석갈비는 구워진 돌판에 먹기 좋게 잘라져서 양파, 팽이버섯위에 올려져 나옵니다. 11시~3시까지는 런치타임으로 세트메뉴가 준비되어 있으며 주말같은 경우에는 웨이팅이 상당히 있을 수 있으니 참고 바랍니다. ",063-288-2282,전라북도 전주시 완산구 태조로 26,11:30 ~ 21:30 OPEN,
